tree_id,tweet_id,user_id,text,retweet_count,favorite_count
7_115,334777456034717697,1341838140,each to their own i guess but.... .,0,0
7_116,334778867426422784,18072579,unfortunate quote from the neighbour : ' his scrotum was enlarged . right now it feels heavy and unreal . ',0,0
7_117,334782448397348865,45908978,he was obviously looking for the ultimate buzz !,0,0
7_118,334796100957511680,88989854,seems delightful.... .,0,0
7_119,334799598025592832,296128443,seems life in sweden is really rough if they are forced to do it ! : ) ) ),0,0
7_120,334801012034506752,1202194362,where's the buzz in that ? ? ?,0,0
7_121,334801519482384384,464111349,bet he got a buzz from it !,0,0
7_122,334803341924253696,204379707,"dead body in ystad , stung to death by hornets , surely wallander must investigate this",0,0
7_123,334804173327589376,453438645,"translate the neighbour's name into english you'll get bertil boner , they've just intentionally misspelled ' ståfräs ' .",0,0
7_124,334808493167091712,20645106,"hmm , and awkward juxtaposition in these sentences : “ the scrotum was enlarged . right now it feels heavy and unreal . ”",0,0
7_125,334811730439970816,419815260,"my good gods ! this is not only horrible , but kind of stupid to boot .",0,0
7_126,334817628604473344,1151992063,: -o holy cackamoley ! !,0,0
7_127,334849178570203137,237837304,' twas a hoax m'dear : ),0,0
7_128,334878311270477824,387853240,there's one sentence in there that proclaims the whole report to be fabrication .,0,0
7_129,334880955003199488,123176715,"considering his neighbor's last name translates to ' hard-on ' , i recommend being sceptical about this one .",0,0
7_130,334907457564467200,15701574,deadly buzz .... !,0,0
7_131,334919030152523776,1318898946,"i would guess the hornets were just reacting to being poked . never poke a hornets nest , obviously you might get stung !",0,0
7_132,334919265926918144,1430305710,theres only 3 people youd want with you at worlds end ray mears and stephen hawking but only for wheelchair parts,0,0
7_133,334919292938244096,145789196,sadly it's not true !,0,0
7_134,334933744559464448,35723935,None,0,0
7_135,335051921796767744,47916714,happens to the best of us . top five hoax news stories <url> stung,0,0
7_136,335054297802895361,1421239784,trend this taylorswiftformilestoneaward .... spread the word !,0,0
7_137,335055205890658306,17986456,". true . though i should have realized the hoax when i read the neighbor's name , which means ' boner ' in swedish .",0,0
7_138,335093832662269953,113424773,lmao ! funniest hoax ever ! rt : this is just about the weirdest fetish i've ever heard of ... via ) <url>,0,0
7_139,335238508795015168,391616235,i think he did it for the buzz .,0,0
7_140,335342125728296960,1418289013,lol an extremely bad idea lol,0,0
7_141,335698074817134592,367158512,' shudder ',0,0
7_142,335726616154083328,179278856,@ noac was it sting ? ! ! ! ! ! ! !,0,0
7_143,335774257411928064,14436143,i nominate that man for a darwin award !,0,0
7_144,335786228039426048,104180063,agh bit of a sting in the tail !,0,0
7_145,335811017827315713,80860235,death by a thousand pr cks perhaps ? lx,0,0
7_146,335853849543847936,43378946,"a sting in the tail/tale , perhaps ? x",0,0
7_147,335883272607383552,1147292576,at least he got a buzz out of it,0,0
7_148,335889971787476994,160561925,story was a hoax <url>,0,0
7_149,335911437778157568,23392636,None,0,0
7_150,335917948017442816,24221324,"question is what was he thinking with , is more apt",0,0
7_151,335932789918691329,247557269,"it's a joke , which got lost in translation : <url>",0,0
7_152,336035457420914688,564386372,just a case of ' never mind the buzz cocks',0,0
7_153,336044366110015488,1406086910,that's what i call a sting in the tail,0,0
7_154,336050968435240960,882539066,None,0,0
7_155,336057563152003072,107404079,the human mind that prompts these actions is unbelievable !,0,0
7_156,336058295230005248,124462682,so bizarre ! ! !,0,0
7_157,336062613135978496,274622873,"looks like they stuck it back to him , and then some .",0,0
7_158,336069353357312000,5948552,it's god...thinning the herd .,0,0
7_159,336075982349950976,226205732,he was trying to immunize his penis against allergies . i adored the documentary on wagner . you looked gorgeous too .,0,0
7_160,336086958721863680,863523830,how sad and uncomfortable .,0,0
7_161,336102650917556227,153783761,obvioulsly a very bad case of ' insexst ' . : ),0,0
7_162,336133426161790977,30876593,he must have got a buzz out of it .,0,0
7_163,336438932461989889,248458145,"it was a hoax , stephen ! ' bertil ståhfrääs ' amp ; ' siv underlivh ' are swedish for ' erection ' and ' fetish . '",0,0
7_164,336757096357965824,20719881,he was just doing it for the buzzzzzzzz,0,0
7_165,343841606975234048,1422361250,"guys , it was a honey trap !",0,0
8_0,336873759271157760,237403203,hasan gets $ 278k but victims denied army benefits . disgusting waste of tax $ $ . garnish his wages amp ; send 2 red cross <url>,568,108
8_1,336873956218925056,15480409,was your salary garnished while you were being investigated for torture ?,0,0
8_2,336874183281745920,1355741172,how about giving our soldiers a rai $ e ?,0,0
8_3,336874833537282048,914792222,"whats disgusting is making old people work till they're 67 to get benifits,yet giving benifits to a 20-30 yr old for not working",0,0
8_4,336876951417536513,18886160,mr west it was said that obama will always look out for his muslim brothers before any other religion .,0,0
8_5,336877092786556930,533513051,or send to mercury one disaster relief fund <url> if you- like myself lack faith in the red cross .,0,0
8_6,336877136285675520,297806889,another example of how the obama administration treats the ppl in the armed forces . as long as the terrorist gets what he needs .,0,0
8_7,336877157622095873,553030385,hasan paid while victims get squat . what a fubar,0,0
8_8,336878097553043457,1289215682,and make mr.idk call it 4 what it is a terrorist attack,0,0
8_9,336880546741358592,625025212,it will all be seized as part of the fine he'll get along with prison . he can never use the money .,0,0
8_10,336880963575504896,526483233,it is awful but innocent until proven guilty in a court of law is still a basic pillar of our justice system sixth amendment,0,0
8_11,336882061916905473,428360897,all the money in the treasury will not get him out of that wheelchair . he'll roll to the gallows . tcot,0,0
8_12,336882778794770432,462304302,"in b.o.s world hassan an innocent victim ! hmn . get this evil terrorist on trial amp ; execute him , militarily . enough",0,0
8_13,336884442545139713,356547379,fool ! not worth time splaing difference . progs too stupid to understand .,0,0
8_14,336886282464681984,830918346,answers why we need a select committee . spread the word . <url>,0,0
8_15,336887322614317056,293577666,k9s for warriors providing ptsd service dogs to army survivors who were shot due to ' workplace violence ' really ?,0,0
8_16,336891351323000832,1251790794,: i already said that i believe the $ $ $ should be used for his victims and their families !,0,0
8_17,336895473635979264,242453146,"how is that possible ? even as scandalous ' workplace violence , ' they should receive help from the army.eone knowas hasan shouldn't .",0,0
8_18,336899356739383299,903915650,- if the drag this out much longer he will be getting retirement .,0,0
8_19,336903121651511298,29246575,"god bless you , sir , for exposing this horrific atrocity . it makes my blood boil",0,0
8_20,336914839769329666,204339253,. hasan gets $ 278k but victims denied army benefits . tcot <url>,0,0
8_21,336915863968043009,600352663,the man with the plan . thank you sir .,0,0
8_22,336925230050209792,170751114,can we ' garnish ' hassan's wages with some pork rinds ?,0,1
8_23,336929807029911554,1094034806,and victims families of workplace-violence get nada !,0,0
8_24,336942312380850177,492617058,what do you plan to do about it ?,0,0
8_25,336946959875203072,789601980,i read the reports about all scandals amp ; wonder if americans are really listening . i fear uninformed voters as much as big govt .,0,0
8_26,336959582217854976,146623883,"col , first thing the terrorist should've been was stripped of his rank so he could rot amp ; no terror or could benefit from pay .",0,0
8_27,336980351312343040,251265000,what a shame to treat our soldiers the govt does,0,1
8_28,337006435802161152,748030279,work place violence ? so they didn't have to take care of the families no purple hearts ! god this is all about money its sickening,0,0
8_29,337023993552982017,1397408886,i know you know someone . please sir . appears they have non convention shroud . but geneva convention help . <url>,0,0
8_30,337029134565916672,250131075,our country is doing everything backwards . we need to get them dems out of office and quick,0,0
8_31,337043402992541696,701579694,- things are upside down in this country !,0,0
8_32,337063607437238272,944089122,- they should give thisoney to the survivors .,0,0
8_33,337069632835948544,21540501,the world is upside down ! please run for president amp ; try to get this country back on the right path to freedom !,0,0
8_34,337072539622838273,18020819,garnish his wages amp ; give it to victim families,0,1
8_35,337082363278409729,526975727,better yet ! send it to the salvation army where it would actually do some good .,0,0
8_36,337099370908483584,563785715,"salvation army , please . red cross have not performed well in past situations . seems to be going well t",0,0
8_37,337108326905163776,20745469,: ft hood shooter gets $ 278k but victims denied army benefits . disgusting waste of tax $ <url> tcot military,1,1
8_38,337129013510275072,23950266,"we agree ! if anyone else was arrested , their employer would not continue to pay them , why is the federal government paying him ?",1,0
8_39,337161981020745728,34999849,"this is insane,obama takes care of all his muslim terrorist comrades , time to prosecute bo amp ; these individuals !",0,0
8_40,337163852816986114,799257301,what is disgusting is the fact it was an act of terrorism not work place violence,0,0
8_41,337171020584726528,404860288,have your tea party buddies talked to you about a job yet allen ?,0,0
8_42,337187780021080066,473889724,"wonder if hassan used some of his $ to convert dollars to prison cash , i.e , cartons of cigarettes . his canteen a/c full too .",0,0
8_43,337194998506332161,122462526,"agree w/1st part , but not w/sending the $ to red cross ; send to salvation army or any other charity but red cross .",0,0
8_44,337184250648481792,379675736,hassan should have been shot first thing in the morning after he murdered our troops on us soil ! no blindfold or cigarette either,0,0
8_45,337214006521638912,55953050,"he has purposely delayed the trial,eg .beard,etc . if he is still in military,why can't he be disciplined ?",0,0
8_46,337244063629721600,885933012,the ft hood massacre needs to be categorized as islamic terrorism . victims and families need the benefits and help !,0,0
8_47,337256251618639872,538954027,send to salvation army . or a food bank . not the red cross ! ! ! !,0,0
8_48,337284850677596160,84584229,"amen , or give to his victims recovery .",0,0
8_49,337608421228560384,1161647473,apalling,0,0
8_50,337769031262162945,53987594,that will make a tidy little sum for restitution to his victims .,0,0
8_51,337914847448674306,137942779,"amen ! he is the criminal , maniac after all ! ! ! !",0,0
8_52,338389422498271232,16054300,"- better yet , col , send the money to the u.s . soldiers ' and airmen's home .",0,0
8_53,339793138803679232,905019768,yes sir . what happened to reduction in grade to e-1 and forfeiture in other benefits under the ucmj ? the traitor's a field grade !,0,0
8_54,344645265879347200,915124153,sir you are aware the ucmj does not permit wage garnishment right ?,0,0
8_55,344654961998696448,108337318,"hasan needs to comply with army regs and shave that damn beard off , if not , bust him to pvt . why is army coddling him ?",0,0
8_56,344657211508805633,437182147,when he is convicted ( sorry premature ) won't he be reduced to e-1 ?,0,0
8_57,367506344959426562,955102634,obama has sent over a billion $ to the palestinians and islamists so far this yr . guess who's money ... ? taxpayers ! ! impeachobama,0,0
9_0,336913656921083904,1367531,fort hood shooter reportedly has drawn $ 278g in salary since massacre <url>,184,26
